Left_distance_reading, Front_distance_reading, Left_motor_speed, Right_motor_speed
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
684.693,1254.41,115,175.303
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
678.547,1213.7,115,173.724
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
669.197,1177.99,115,171.321
663.914,1134.55,120.026,165.395
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1142.08,118.898,167.628
668.952,1097.69,125.08,161.871
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
665.235,1102.96,124.457,161.652
661.124,1089.4,126.511,158.922
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
657.784,1061.67,130.619,154.6
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
655.323,1056.04,131.553,153.313
651.102,1029.57,135.643,149.015
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1039.04,134.097,150.828
653.842,1024.98,136.138,149.06
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
643.418,1011.31,138.854,145.015
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,991.766,142.072,141.777
639.641,998.309,141.084,142.579
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
631.11,987.796,143.36,139.43
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
624.159,993.601,143.004,138.604
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
620.242,974.976,146.28,135.541
615.733,967.481,147.879,133.691
615.733,967.481,147.879,133.691
615.733,967.481,147.879,133.691
615.733,967.481,147.879,133.691
615.733,967.481,147.879,133.691
615.733,967.481,147.879,133.691
615.733,967.481,147.879,133.691
615.733,967.481,147.879,133.691
615.733,967.481,147.879,133.691
615.733,967.481,147.879,133.691
615.733,967.481,147.879,133.691
615.733,967.481,147.879,133.691
615.733,967.481,147.879,133.691
615.733,967.481,147.879,133.691
615.733,967.481,147.879,133.691
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
609.342,951.42,151.085,130.463
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
601.71,945.032,152.891,128.127
597.407,945.596,153.224,127.291
597.407,945.596,153.224,127.291
597.407,945.596,153.224,127.291
